content_hash,bookmaker,phase,market,selection,line,price
dbbfd9230ace39c042adb35f5f10215f,market_max,open,1x2,away,,5.25
dbbfd9230ace39c042adb35f5f10215f,market_max,open,1x2,draw,,4.0
dbbfd9230ace39c042adb35f5f10215f,market_max,open,1x2,home,,1.73
dbbfd9230ace39c042adb35f5f10215f,market_max,open,asian_handicap,away,0.75,1.98
dbbfd9230ace39c042adb35f5f10215f,market_max,open,asian_handicap,home,-0.75,1.88
dbbfd9230ace39c042adb35f5f10215f,market_max,open,total_goals,over,2.5,1.77
dbbfd9230ace39c042adb35f5f10215f,market_max,open,total_goals,under,2.5,2.1
dbbfd9230ace39c042adb35f5f10215f,paddy_power,open,1x2,away,,4.5
dbbfd9230ace39c042adb35f5f10215f,paddy_power,open,1x2,draw,,3.8
dbbfd9230ace39c042adb35f5f10215f,paddy_power,open,1x2,home,,1.7
dbbfd9230ace39c042adb35f5f10215f,skybet,open,1x2,away,,4.5
dbbfd9230ace39c042adb35f5f10215f,skybet,open,1x2,draw,,3.8
dbbfd9230ace39c042adb35f5f10215f,skybet,open,1x2,home,,1.7
42b008d12d60811c8e479f2e4728b96d,bet365,open,1x2,away,,2.1
42b008d12d60811c8e479f2e4728b96d,bet365,open,1x2,draw,,3.5
42b008d12d60811c8e479f2e4728b96d,bet365,open,1x2,home,,3.3
42b008d12d60811c8e479f2e4728b96d,bet365,open,asian_handicap,away,-0.25,1.85
42b008d12d60811c8e479f2e4728b96d,bet365,open,asian_handicap,home,0.25,2.0
42b008d12d60811c8e479f2e4728b96d,bet365,open,total_goals,over,2.5,1.73
42b008d12d60811c8e479f2e4728b96d,bet365,open,total_goals,under,2.5,2.1
42b008d12d60811c8e479f2e4728b96d,bet_and_win,open,1x2,away,,2.2
42b008d12d60811c8e479f2e4728b96d,bet_and_win,open,1x2,draw,,3.6
42b008d12d60811c8e479f2e4728b96d,bet_and_win,open,1x2,home,,3.1
42b008d12d60811c8e479f2e4728b96d,betfair_exchange,open,1x2,away,,2.22
42b008d12d60811c8e479f2e4728b96d,betfair_exchange,open,1x2,draw,,3.75
42b008d12d60811c8e479f2e4728b96d,betfair_exchange,open,1x2,home,,3.45
42b008d12d60811c8e479f2e4728b96d,betfair_exchange,open,asian_handicap,away,-0.25,1.92
42b008d12d60811c8e479f2e4728b96d,betfair_exchange,open,asian_handicap,home,0.25,2.05
42b008d12d60811c8e479f2e4728b96d,betfair_exchange,open,total_goals,over,2.5,1.75
42b008d12d60811c8e479f2e4728b96d,betfair_exchange,open,total_goals,under,2.5,2.26
42b008d12d60811c8e479f2e4728b96d,betfred,open,1x2,away,,2.15
42b008d12d60811c8e479f2e4728b96d,betfred,open,1x2,draw,,3.6
42b008d12d60811c8e479f2e4728b96d,betfred,open,1x2,home,,3.2
42b008d12d60811c8e479f2e4728b96d,betvictor,open,1x2,away,,2.1
42b008d12d60811c8e479f2e4728b96d,betvictor,open,1x2,draw,,3.6
42b008d12d60811c8e479f2e4728b96d,betvictor,open,1x2,home,,3.13
42b008d12d60811c8e479f2e4728b96d,market_avg,open,1x2,away,,2.12
42b008d12d60811c8e479f2e4728b96d,market_avg,open,1x2,draw,,3.54
42b008d12d60811c8e479f2e4728b96d,market_avg,open,1x2,home,,3.21
42b008d12d60811c8e479f2e4728b96d,market_avg,open,asian_handicap,away,-0.25,1.81
42b008d12d60811c8e479f2e4728b96d,market_avg,open,asian_handicap,home,0.25,1.93
42b008d12d60811c8e479f2e4728b96d,market_avg,open,total_goals,over,2.5,1.67
42b008d12d60811c8e479f2e4728b96d,market_avg,open,total_goals,under,2.5,2.12
42b008d12d60811c8e479f2e4728b96d,market_max,open,1x2,away,,2.2
42b008d12d60811c8e479f2e4728b96d,market_max,open,1x2,draw,,3.6
42b008d12d60811c8e479f2e4728b96d,market_max,open,1x2,home,,3.3
42b008d12d60811c8e479f2e4728b96d,market_max,open,asian_handicap,away,-0.25,1.85
42b008d12d60811c8e479f2e4728b96d,market_max,open,asian_handicap,home,0.25,2.0
42b008d12d60811c8e479f2e4728b96d,market_max,open,total_goals,over,2.5,1.73
42b008d12d60811c8e479f2e4728b96d,market_max,open,total_goals,under,2.5,2.2
42b008d12d60811c8e479f2e4728b96d,paddy_power,open,1x2,away,,2.1
42b008d12d60811c8e479f2e4728b96d,paddy_power,open,1x2,draw,,3.5
42b008d12d60811c8e479f2e4728b96d,paddy_power,open,1x2,home,,3.3
42b008d12d60811c8e479f2e4728b96d,skybet,open,1x2,away,,2.1
42b008d12d60811c8e479f2e4728b96d,skybet,open,1x2,draw,,3.5
42b008d12d60811c8e479f2e4728b96d,skybet,open,1x2,home,,3.25
b7febb3eb1c347adc068ff5ed8e3fc9e,bet365,open,1x2,away,,1.85
b7febb3eb1c347adc068ff5ed8e3fc9e,bet365,open,1x2,draw,,3.75
b7febb3eb1c347adc068ff5ed8e3fc9e,bet365,open,1x2,home,,4.0
b7febb3eb1c347adc068ff5ed8e3fc9e,bet365,open,asian_handicap,away,-0.5,1.88
b7febb3eb1c347adc068ff5ed8e3fc9e,bet365,open,asian_handicap,home,0.5,1.98
b7febb3eb1c347adc068ff5ed8e3fc9e,bet365,open,total_goals,over,2.5,1.67
b7febb3eb1c347adc068ff5ed8e3fc9e,bet365,open,total_goals,under,2.5,2.2
b7febb3eb1c347adc068ff5ed8e3fc9e,bet_and_win,open,1x2,away,,1.87
b7febb3eb1c347adc068ff5ed8e3fc9e,bet_and_win,open,1x2,draw,,3.9
b7febb3eb1c347adc068ff5ed8e3fc9e,bet_and_win,open,1x2,home,,3.75
b7febb3eb1c347adc068ff5ed8e3fc9e,betfair_exchange,open,1x2,away,,1.91
b7febb3eb1c347adc068ff5ed8e3fc9e,betfair_exchange,open,1x2,draw,,3.95
b7febb3eb1c347adc068ff5ed8e3fc9e,betfair_exchange,open,1x2,home,,4.0
b7febb3eb1c347adc068ff5ed8e3fc9e,betfair_exchange,open,asian_handicap,away,-0.5,1.91
b7febb3eb1c347adc068ff5ed8e3fc9e,betfair_exchange,open,asian_handicap,home,0.5,2.04
b7febb3eb1c347adc068ff5ed8e3fc9e,betfair_exchange,open,total_goals,over,2.5,1.73
b7febb3eb1c347adc068ff5ed8e3fc9e,betfair_exchange,open,total_goals,under,2.5,2.22
b7febb3eb1c347adc068ff5ed8e3fc9e,betfred,open,1x2,away,,1.9
b7febb3eb1c347adc068ff5ed8e3fc9e,betfred,open,1x2,draw,,3.75
b7febb3eb1c347adc068ff5ed8e3fc9e,betfred,open,1x2,home,,3.75
b7febb3eb1c347adc068ff5ed8e3fc9e,betvictor,open,1x2,away,,1.83
b7febb3eb1c347adc068ff5ed8e3fc9e,betvictor,open,1x2,draw,,3.6
b7febb3eb1c347adc068ff5ed8e3fc9e,betvictor,open,1x2,home,,3.75
b7febb3eb1c347adc068ff5ed8e3fc9e,market_avg,open,1x2,away,,1.86
b7febb3eb1c347adc068ff5ed8e3fc9e,market_avg,open,1x2,draw,,3.75
b7febb3eb1c347adc068ff5ed8e3fc9e,market_avg,open,1x2,home,,3.79
b7febb3eb1c347adc068ff5ed8e3fc9e,market_avg,open,asian_handicap,away,-0.5,1.81
b7febb3eb1c347adc068ff5ed8e3fc9e,market_avg,open,asian_handicap,home,0.5,1.91
b7febb3eb1c347adc068ff5ed8e3fc9e,market_avg,open,total_goals,over,2.5,1.64
b7febb3eb1c347adc068ff5ed8e3fc9e,market_avg,open,total_goals,under,2.5,2.17
b7febb3eb1c347adc068ff5ed8e3fc9e,market_max,open,1x2,away,,1.9
b7febb3eb1c347adc068ff5ed8e3fc9e,market_max,open,1x2,draw,,3.9
b7febb3eb1c347adc068ff5ed8e3fc9e,market_max,open,1x2,home,,4.0
b7febb3eb1c347adc068ff5ed8e3fc9e,market_max,open,asian_handicap,away,-0.5,1.88
b7febb3eb1c347adc068ff5ed8e3fc9e,market_max,open,asian_handicap,home,0.5,1.98
b7febb3eb1c347adc068ff5ed8e3fc9e,market_max,open,total_goals,over,2.5,1.67
b7febb3eb1c347adc068ff5ed8e3fc9e,market_max,open,total_goals,under,2.5,2.2
b7febb3eb1c347adc068ff5ed8e3fc9e,paddy_power,open,1x2,away,,1.85
b7febb3eb1c347adc068ff5ed8e3fc9e,paddy_power,open,1x2,draw,,3.8
b7febb3eb1c347adc068ff5ed8e3fc9e,paddy_power,open,1x2,home,,3.8
b7febb3eb1c347adc068ff5ed8e3fc9e,skybet,open,1x2,away,,1.85
b7febb3eb1c347adc068ff5ed8e3fc9e,skybet,open,1x2,draw,,3.75
b7febb3eb1c347adc068ff5ed8e3fc9e,skybet,open,1x2,home,,3.75
693709fdba429ef449d6c88a3668f1f5,bet365,open,1x2,away,,4.33
693709fdba429ef449d6c88a3668f1f5,bet365,open,1x2,draw,,3.8
693709fdba429ef449d6c88a3668f1f5,bet365,open,1x2,home,,1.75
693709fdba429ef449d6c88a3668f1f5,bet365,open,asian_handicap,away,0.5,2.05
693709fdba429ef449d6c88a3668f1f5,bet365,open,asian_handicap,home,-0.5,1.75
693709fdba429ef449d6c88a3668f1f5,bet365,open,total_goals,over,2.5,1.67
693709fdba429ef449d6c88a3668f1f5,bet365,open,total_goals,under,2.5,2.2
693709fdba429ef449d6c88a3668f1f5,bet_and_win,open,1x2,away,,4.2
693709fdba429ef449d6c88a3668f1f5,bet_and_win,open,1x2,draw,,3.9
693709fdba429ef449d6c88a3668f1f5,bet_and_win,open,1x2,home,,1.77
693709fdba429ef449d6c88a3668f1f5,betfair_exchange,open,1x2,away,,4.6
693709fdba429ef449d6c88a3668f1f5,betfair_exchange,open,1x2,draw,,4.1
693709fdba429ef449d6c88a3668f1f5,betfair_exchange,open,1x2,home,,1.83
693709fdba429ef449d6c88a3668f1f5,betfair_exchange,open,asian_handicap,away,0.5,2.17
693709fdba429ef449d6c88a3668f1f5,betfair_exchange,open,asian_handicap,home,-0.5,1.83
693709fdba429ef449d6c88a3668f1f5,betfair_exchange,open,total_goals,over,2.5,1.68
693709fdba429ef449d6c88a3668f1f5,betfair_exchange,open,total_goals,under,2.5,2.32
693709fdba429ef449d6c88a3668f1f5,betfred,open,1x2,away,,4.2
693709fdba429ef449d6c88a3668f1f5,betfred,open,1x2,draw,,4.0
693709fdba429ef449d6c88a3668f1f5,betfred,open,1x2,home,,1.8
693709fdba429ef449d6c88a3668f1f5,betvictor,open,1x2,away,,4.1
693709fdba429ef449d6c88a3668f1f5,betvictor,open,1x2,draw,,3.75
693709fdba429ef449d6c88a3668f1f5,betvictor,open,1x2,home,,1.73
693709fdba429ef449d6c88a3668f1f5,market_avg,open,1x2,away,,4.16
693709fdba429ef449d6c88a3668f1f5,market_avg,open,1x2,draw,,3.86
693709fdba429ef449d6c88a3668f1f5,market_avg,open,1x2,home,,1.75
693709fdba429ef449d6c88a3668f1f5,market_avg,open,asian_handicap,away,0.5,2.02
693709fdba429ef449d6c88a3668f1f5,market_avg,open,asian_handicap,home,-0.5,1.72
693709fdba429ef449d6c88a3668f1f5,market_avg,open,total_goals,over,2.5,1.6
693709fdba429ef449d6c88a3668f1f5,market_avg,open,total_goals,under,2.5,2.23
693709fdba429ef449d6c88a3668f1f5,market_max,open,1x2,away,,4.33
693709fdba429ef449d6c88a3668f1f5,market_max,open,1x2,draw,,4.0
693709fdba429ef449d6c88a3668f1f5,market_max,open,1x2,home,,1.8
693709fdba429ef449d6c88a3668f1f5,market_max,open,asian_handicap,away,0.5,2.05
693709fdba429ef449d6c88a3668f1f5,market_max,open,asian_handicap,home,-0.5,1.78
693709fdba429ef449d6c88a3668f1f5,market_max,open,total_goals,over,2.5,1.67
693709fdba429ef449d6c88a3668f1f5,market_max,open,total_goals,under,2.5,2.3
693709fdba429ef449d6c88a3668f1f5,paddy_power,open,1x2,away,,4.33
693709fdba429ef449d6c88a3668f1f5,paddy_power,open,1x2,draw,,4.0
693709fdba429ef449d6c88a3668f1f5,paddy_power,open,1x2,home,,1.7
693709fdba429ef449d6c88a3668f1f5,skybet,open,1x2,away,,4.2
693709fdba429ef449d6c88a3668f1f5,skybet,open,1x2,draw,,3.9
693709fdba429ef449d6c88a3668f1f5,skybet,open,1x2,home,,1.7
2ddd85d26a7edac81e8da0503fa1f9f8,bet365,open,1x2,away,,2.3
2ddd85d26a7edac81e8da0503fa1f9f8,bet365,open,1x2,draw,,3.4
2ddd85d26a7edac81e8da0503fa1f9f8,bet365,open,1x2,home,,3.1
2ddd85d26a7edac81e8da0503fa1f9f8,bet365,open,asian_handicap,away,-0.25,2.0
2ddd85d26a7edac81e8da0503fa1f9f8,bet365,open,asian_handicap,home,0.25,1.85
2ddd85d26a7edac81e8da0503fa1f9f8,bet365,open,total_goals,over,2.5,1.88
2ddd85d26a7edac81e8da0503fa1f9f8,bet365,open,total_goals,under,2.5,1.98
2ddd85d26a7edac81e8da0503fa1f9f8,bet_and_win,open,1x2,away,,2.3
2ddd85d26a7edac81e8da0503fa1f9f8,bet_and_win,open,1x2,draw,,3.4
2ddd85d26a7edac81e8da0503fa1f9f8,bet_and_win,open,1x2,home,,3.0
2ddd85d26a7edac81e8da0503fa1f9f8,betfair_exchange,open,1x2,away,,2.42
2ddd85d26a7edac81e8da0503fa1f9f8,betfair_exchange,open,1x2,draw,,3.45
2ddd85d26a7edac81e8da0503fa1f9f8,betfair_exchange,open,1x2,home,,3.15
2ddd85d26a7edac81e8da0503fa1f9f8,betfair_exchange,open,asian_handicap,away,-0.25,2.09
2ddd85d26a7edac81e8da0503fa1f9f8,betfair_exchange,open,asian_handicap,home,0.25,1.86
2ddd85d26a7edac81e8da0503fa1f9f8,betfair_exchange,open,total_goals,over,2.5,1.92
2ddd85d26a7edac81e8da0503fa1f9f8,betfair_exchange,open,total_goals,under,2.5,2.02
2ddd85d26a7edac81e8da0503fa1f9f8,betfred,open,1x2,away,,2.25
2ddd85d26a7edac81e8da0503fa1f9f8,betfred,open,1x2,draw,,3.5
2ddd85d26a7edac81e8da0503fa1f9f8,betfred,open,1x2,home,,3.1
2ddd85d26a7edac81e8da0503fa1f9f8,betvictor,open,1x2,away,,2.25
2ddd85d26a7edac81e8da0503fa1f9f8,betvictor,open,1x2,draw,,3.3
2ddd85d26a7edac81e8da0503fa1f9f8,betvictor,open,1x2,home,,2.9
2ddd85d26a7edac81e8da0503fa1f9f8,market_avg,open,1x2,away,,2.28
2ddd85d26a7edac81e8da0503fa1f9f8,market_avg,open,1x2,draw,,3.35
2ddd85d26a7edac81e8da0503fa1f9f8,market_avg,open,1x2,home,,3.01
2ddd85d26a7edac81e8da0503fa1f9f8,market_avg,open,asian_handicap,away,-0.25,1.93
2ddd85d26a7edac81e8da0503fa1f9f8,market_avg,open,asian_handicap,home,0.25,1.81
2ddd85d26a7edac81e8da0503fa1f9f8,market_avg,open,total_goals,over,2.5,1.85
2ddd85d26a7edac81e8da0503fa1f9f8,market_avg,open,total_goals,under,2.5,1.88
2ddd85d26a7edac81e8da0503fa1f9f8,market_max,open,1x2,away,,2.35
2ddd85d26a7edac81e8da0503fa1f9f8,market_max,open,1x2,draw,,3.5
2ddd85d26a7edac81e8da0503fa1f9f8,market_max,open,1x2,home,,3.2
2ddd85d26a7edac81e8da0503fa1f9f8,market_max,open,asian_handicap,away,-0.25,2.0
2ddd85d26a7edac81e8da0503fa1f9f8,market_max,open,asian_handicap,home,0.25,1.9
2ddd85d26a7edac81e8da0503fa1f9f8,market_max,open,total_goals,over,2.5,1.9
2ddd85d26a7edac81e8da0503fa1f9f8,market_max,open,total_goals,under,2.5,1.98
2ddd85d26a7edac81e8da0503fa1f9f8,paddy_power,open,1x2,away,,2.3
2ddd85d26a7edac81e8da0503fa1f9f8,paddy_power,open,1x2,draw,,3.3
2ddd85d26a7edac81e8da0503fa1f9f8,paddy_power,open,1x2,home,,3.0
2ddd85d26a7edac81e8da0503fa1f9f8,skybet,open,1x2,away,,2.3
2ddd85d26a7edac81e8da0503fa1f9f8,skybet,open,1x2,draw,,3.25
2ddd85d26a7edac81e8da0503fa1f9f8,skybet,open,1x2,home,,3.0
c0aee62b8b9a02e2b31ada648fcec709,bet365,open,1x2,away,,3.9
c0aee62b8b9a02e2b31ada648fcec709,bet365,open,1x2,draw,,3.4
c0aee62b8b9a02e2b31ada648fcec709,bet365,open,1x2,home,,2.0
c0aee62b8b9a02e2b31ada648fcec709,bet365,open,asian_handicap,away,0.5,1.85
c0aee62b8b9a02e2b31ada648fcec709,bet365,open,asian_handicap,home,-0.5,2.0
c0aee62b8b9a02e2b31ada648fcec709,bet365,open,total_goals,over,2.5,2.0
c0aee62b8b9a02e2b31ada648fcec709,bet365,open,total_goals,under,2.5,1.8
c0aee62b8b9a02e2b31ada648fcec709,bet_and_win,open,1x2,away,,3.75
c0aee62b8b9a02e2b31ada648fcec709,bet_and_win,open,1x2,draw,,3.4
c0aee62b8b9a02e2b31ada648fcec709,bet_and_win,open,1x2,home,,2.0
c0aee62b8b9a02e2b31ada648fcec709,betfair_exchange,open,1x2,away,,4.0
c0aee62b8b9a02e2b31ada648fcec709,betfair_exchange,open,1x2,draw,,3.55
c0aee62b8b9a02e2b31ada648fcec709,betfair_exchange,open,1x2,home,,2.08
c0aee62b8b9a02e2b31ada648fcec709,betfair_exchange,open,asian_handicap,away,0.5,1.9
c0aee62b8b9a02e2b31ada648fcec709,betfair_exchange,open,asian_handicap,home,-0.5,2.08
c0aee62b8b9a02e2b31ada648fcec709,betfair_exchange,open,total_goals,over,2.5,2.12
c0aee62b8b9a02e2b31ada648fcec709,betfair_exchange,open,total_goals,under,2.5,1.84
c0aee62b8b9a02e2b31ada648fcec709,betfred,open,1x2,away,,3.75
c0aee62b8b9a02e2b31ada648fcec709,betfred,open,1x2,draw,,3.5
c0aee62b8b9a02e2b31ada648fcec709,betfred,open,1x2,home,,2.0
c0aee62b8b9a02e2b31ada648fcec709,betvictor,open,1x2,away,,3.7
c0aee62b8b9a02e2b31ada648fcec709,betvictor,open,1x2,draw,,3.4
c0aee62b8b9a02e2b31ada648fcec709,betvictor,open,1x2,home,,1.95
c0aee62b8b9a02e2b31ada648fcec709,market_avg,open,1x2,away,,3.73
c0aee62b8b9a02e2b31ada648fcec709,market_avg,open,1x2,draw,,3.4
c0aee62b8b9a02e2b31ada648fcec709,market_avg,open,1x2,home,,1.98
c0aee62b8b9a02e2b31ada648fcec709,market_avg,open,asian_handicap,away,0.5,1.79
c0aee62b8b9a02e2b31ada648fcec709,market_avg,open,asian_handicap,home,-0.5,1.94
c0aee62b8b9a02e2b31ada648fcec709,market_avg,open,total_goals,over,2.5,1.99
c0aee62b8b9a02e2b31ada648fcec709,market_avg,open,total_goals,under,2.5,1.76
c0aee62b8b9a02e2b31ada648fcec709,market_max,open,1x2,away,,3.95
c0aee62b8b9a02e2b31ada648fcec709,market_max,open,1x2,draw,,3.5
c0aee62b8b9a02e2b31ada648fcec709,market_max,open,1x2,home,,2.0
c0aee62b8b9a02e2b31ada648fcec709,market_max,open,asian_handicap,away,0.5,1.85
c0aee62b8b9a02e2b31ada648fcec709,market_max,open,asian_handicap,home,-0.5,2.0
c0aee62b8b9a02e2b31ada648fcec709,market_max,open,total_goals,over,2.5,2.05
c0aee62b8b9a02e2b31ada648fcec709,market_max,open,total_goals,under,2.5,1.8
c0aee62b8b9a02e2b31ada648fcec709,paddy_power,open,1x2,away,,3.7
c0aee62b8b9a02e2b31ada648fcec709,paddy_power,open,1x2,draw,,3.5
c0aee62b8b9a02e2b31ada648fcec709,paddy_power,open,1x2,home,,1.91
c0aee62b8b9a02e2b31ada648fcec709,skybet,open,1x2,away,,3.6
c0aee62b8b9a02e2b31ada648fcec709,skybet,open,1x2,draw,,3.4
c0aee62b8b9a02e2b31ada648fcec709,skybet,open,1x2,home,,1.95
5d070eb754b7b0287bdc46e2ab749938,bet365,open,1x2,away,,2.6
5d070eb754b7b0287bdc46e2ab749938,bet365,open,1x2,draw,,3.3
5d070eb754b7b0287bdc46e2ab749938,bet365,open,1x2,home,,2.7
5d070eb754b7b0287bdc46e2ab749938,bet365,open,asian_handicap,away,0.0,1.85
5d070eb754b7b0287bdc46e2ab749938,bet365,open,asian_handicap,home,0.0,2.0
5d070eb754b7b0287bdc46e2ab749938,bet365,open,total_goals,over,2.5,1.85
5d070eb754b7b0287bdc46e2ab749938,bet365,open,total_goals,under,2.5,2.0
5d070eb754b7b0287bdc46e2ab749938,bet_and_win,open,1x2,away,,2.5
5d070eb754b7b0287bdc46e2ab749938,bet_and_win,open,1x2,draw,,3.4
5d070eb754b7b0287bdc46e2ab749938,bet_and_win,open,1x2,home,,2.7
5d070eb754b7b0287bdc46e2ab749938,betfair_exchange,open,1x2,away,,2.68
5d070eb754b7b0287bdc46e2ab749938,betfair_exchange,open,1x2,draw,,3.5
5d070eb754b7b0287bdc46e2ab749938,betfair_exchange,open,1x2,home,,2.84
5d070eb754b7b0287bdc46e2ab749938,betfair_exchange,open,asian_handicap,away,0.0,1.93
5d070eb754b7b0287bdc46e2ab749938,betfair_exchange,open,asian_handicap,home,0.0,2.03
5d070eb754b7b0287bdc46e2ab749938,betfair_exchange,open,total_goals,over,2.5,1.88
5d070eb754b7b0287bdc46e2ab749938,betfair_exchange,open,total_goals,under,2.5,2.06
5d070eb754b7b0287bdc46e2ab749938,betfred,open,1x2,away,,2.5
5d070eb754b7b0287bdc46e2ab749938,betfred,open,1x2,draw,,3.4
5d070eb754b7b0287bdc46e2ab749938,betfred,open,1x2,home,,2.75
5d070eb754b7b0287bdc46e2ab749938,betvictor,open,1x2,away,,2.5
5d070eb754b7b0287bdc46e2ab749938,betvictor,open,1x2,draw,,3.4
5d070eb754b7b0287bdc46e2ab749938,betvictor,open,1x2,home,,2.63
5d070eb754b7b0287bdc46e2ab749938,market_avg,open,1x2,away,,2.52
5d070eb754b7b0287bdc46e2ab749938,market_avg,open,1x2,draw,,3.35
5d070eb754b7b0287bdc46e2ab749938,market_avg,open,1x2,home,,2.69
5d070eb754b7b0287bdc46e2ab749938,market_avg,open,asian_handicap,away,0.0,1.81
5d070eb754b7b0287bdc46e2ab749938,market_avg,open,asian_handicap,home,0.0,1.94
5d070eb754b7b0287bdc46e2ab749938,market_avg,open,total_goals,over,2.5,1.81
5d070eb754b7b0287bdc46e2ab749938,market_avg,open,total_goals,under,2.5,1.94
5d070eb754b7b0287bdc46e2ab749938,market_max,open,1x2,away,,2.6
5d070eb754b7b0287bdc46e2ab749938,market_max,open,1x2,draw,,3.4
5d070eb754b7b0287bdc46e2ab749938,market_max,open,1x2,home,,2.78
5d070eb754b7b0287bdc46e2ab749938,market_max,open,asian_handicap,away,0.0,1.85
5d070eb754b7b0287bdc46e2ab749938,market_max,open,asian_handicap,home,0.0,2.0
5d070eb754b7b0287bdc46e2ab749938,market_max,open,total_goals,over,2.5,1.85
5d070eb754b7b0287bdc46e2ab749938,market_max,open,total_goals,under,2.5,2.0
5d070eb754b7b0287bdc46e2ab749938,paddy_power,open,1x2,away,,2.5
5d070eb754b7b0287bdc46e2ab749938,paddy_power,open,1x2,draw,,3.25
5d070eb754b7b0287bdc46e2ab749938,paddy_power,open,1x2,home,,2.7
5d070eb754b7b0287bdc46e2ab749938,skybet,open,1x2,away,,2.5
5d070eb754b7b0287bdc46e2ab749938,skybet,open,1x2,draw,,3.25
5d070eb754b7b0287bdc46e2ab749938,skybet,open,1x2,home,,2.7
e86f09e7da760c554e1a7544c5f8a1b1,bet365,open,1x2,away,,3.7
e86f09e7da760c554e1a7544c5f8a1b1,bet365,open,1x2,draw,,3.25
e86f09e7da760c554e1a7544c5f8a1b1,bet365,open,1x2,home,,2.1
e86f09e7da760c554e1a7544c5f8a1b1,bet365,open,asian_handicap,away,0.5,1.73
e86f09e7da760c554e1a7544c5f8a1b1,bet365,open,asian_handicap,home,-0.5,2.08
e86f09e7da760c554e1a7544c5f8a1b1,bet365,open,total_goals,over,2.5,2.1
e86f09e7da760c554e1a7544c5f8a1b1,bet365,open,total_goals,under,2.5,1.73
e86f09e7da760c554e1a7544c5f8a1b1,bet_and_win,open,1x2,away,,3.6
e86f09e7da760c554e1a7544c5f8a1b1,bet_and_win,open,1x2,draw,,3.3
e86f09e7da760c554e1a7544c5f8a1b1,bet_and_win,open,1x2,home,,2.1
e86f09e7da760c554e1a7544c5f8a1b1,betfair_exchange,open,1x2,away,,3.9
e86f09e7da760c554e1a7544c5f8a1b1,betfair_exchange,open,1x2,draw,,3.4
e86f09e7da760c554e1a7544c5f8a1b1,betfair_exchange,open,1x2,home,,2.22
e86f09e7da760c554e1a7544c5f8a1b1,betfair_exchange,open,asian_handicap,away,0.5,1.81
e86f09e7da760c554e1a7544c5f8a1b1,betfair_exchange,open,asian_handicap,home,-0.5,2.22
e86f09e7da760c554e1a7544c5f8a1b1,betfair_exchange,open,total_goals,over,2.5,2.16
e86f09e7da760c554e1a7544c5f8a1b1,betfair_exchange,open,total_goals,under,2.5,1.8
e86f09e7da760c554e1a7544c5f8a1b1,betfred,open,1x2,away,,3.6
e86f09e7da760c554e1a7544c5f8a1b1,betfred,open,1x2,draw,,3.4
e86f09e7da760c554e1a7544c5f8a1b1,betfred,open,1x2,home,,2.05
e86f09e7da760c554e1a7544c5f8a1b1,betvictor,open,1x2,away,,3.5
e86f09e7da760c554e1a7544c5f8a1b1,betvictor,open,1x2,draw,,3.3
e86f09e7da760c554e1a7544c5f8a1b1,betvictor,open,1x2,home,,2.05
e86f09e7da760c554e1a7544c5f8a1b1,market_avg,open,1x2,away,,3.57
e86f09e7da760c554e1a7544c5f8a1b1,market_avg,open,1x2,draw,,3.26
e86f09e7da760c554e1a7544c5f8a1b1,market_avg,open,1x2,home,,2.08
e86f09e7da760c554e1a7544c5f8a1b1,market_avg,open,asian_handicap,away,0.5,1.71
e86f09e7da760c554e1a7544c5f8a1b1,market_avg,open,asian_handicap,home,-0.5,2.04
e86f09e7da760c554e1a7544c5f8a1b1,market_avg,open,total_goals,over,2.5,2.06
e86f09e7da760c554e1a7544c5f8a1b1,market_avg,open,total_goals,under,2.5,1.71
e86f09e7da760c554e1a7544c5f8a1b1,market_max,open,1x2,away,,3.8
e86f09e7da760c554e1a7544c5f8a1b1,market_max,open,1x2,draw,,3.4
e86f09e7da760c554e1a7544c5f8a1b1,market_max,open,1x2,home,,2.12
e86f09e7da760c554e1a7544c5f8a1b1,market_max,open,asian_handicap,away,0.5,1.73
e86f09e7da760c554e1a7544c5f8a1b1,market_max,open,asian_handicap,home,-0.5,2.1
e86f09e7da760c554e1a7544c5f8a1b1,market_max,open,total_goals,over,2.5,2.1
e86f09e7da760c554e1a7544c5f8a1b1,market_max,open,total_goals,under,2.5,1.73
e86f09e7da760c554e1a7544c5f8a1b1,paddy_power,open,1x2,away,,3.5
e86f09e7da760c554e1a7544c5f8a1b1,paddy_power,open,1x2,draw,,3.2
e86f09e7da760c554e1a7544c5f8a1b1,paddy_power,open,1x2,home,,2.05
e86f09e7da760c554e1a7544c5f8a1b1,skybet,open,1x2,away,,3.5
e86f09e7da760c554e1a7544c5f8a1b1,skybet,open,1x2,draw,,3.2
e86f09e7da760c554e1a7544c5f8a1b1,skybet,open,1x2,home,,2.1
069416836da22e460cb0d16a74c8f7ec,bet365,open,1x2,away,,2.9
069416836da22e460cb0d16a74c8f7ec,bet365,open,1x2,draw,,3.1
069416836da22e460cb0d16a74c8f7ec,bet365,open,1x2,home,,2.6
069416836da22e460cb0d16a74c8f7ec,bet365,open,asian_handicap,away,0.0,2.05
069416836da22e460cb0d16a74c8f7ec,bet365,open,asian_handicap,home,0.0,1.8
069416836da22e460cb0d16a74c8f7ec,bet365,open,total_goals,over,2.5,2.3
069416836da22e460cb0d16a74c8f7ec,bet365,open,total_goals,under,2.5,1.62
069416836da22e460cb0d16a74c8f7ec,bet_and_win,open,1x2,away,,3.0
